Full Name,Weight,Matchup,Outcome,Method,Round,Time,Weight Class
Eddie Wineland,135,George Roop,WIN,Decision,3.0,5:00,Bantamweight
Eddie Wineland,135,Manny Tapia,WIN,Decision,3.0,5:00,Bantamweight
Eddie Wineland,135,Rani Yahya,LOSS,Submission,1.0,1:07,Bantamweight
Eddie Wineland,135,Chase Beebe,LOSS,Decision,5.0,5:00,Bantamweight
Eddie Wineland,135,Antonio Banuelos,WIN,KO/TKO,1.0,2:36,Bantamweight
Deron Winn,185,Phil Hawes,LOSS,KO/TKO,2.0,4:25,Middleweight
Deron Winn,185,Antonio Arroyo,WIN,Decision,3.0,5:00,Middleweight
Deron Winn,185,Gerald Meerschaert,LOSS,Submission,3.0,2:13,Middleweight
Deron Winn,185,Darren Stewart,LOSS,Decision,3.0,5:00,Middleweight
Deron Winn,185,Eric Spicely,WIN,Decision,3.0,5:00,Middleweight
Andre Winner,155,Anthony Njokuani,LOSS,Decision,3.0,5:00,Lightweight
Andre Winner,155,Dennis Siver,LOSS,Submission,1.0,3:37,Lightweight
Andre Winner,155,Nik Lentz,LOSS,Decision,3.0,5:00,Lightweight
Andre Winner,155,Rafaello Oliveira,WIN,Decision,3.0,5:00,Lightweight
Andre Winner,155,Rolando Delgado,WIN,KO/TKO,1.0,3:22,Lightweight
Andre Winner,155,Ross Pearson,LOSS,Decision,3.0,5:00,Lightweight
Eric Wisely,145,Jason Young,LOSS,Decision,3.0,5:00,Featherweight
Eric Wisely,145,Charles Oliveira,LOSS,Submission,1.0,1:43,Featherweight
Eric Wisely,145,Pat Healy,LOSS,Decision,3.0,5:00,Featherweight
Keith Wisniewski,170,Ivan Jorge,LOSS,Decision,3.0,5:00,Welterweight
Keith Wisniewski,170,Chris Clements,LOSS,Decision,3.0,5:00,Welterweight
Keith Wisniewski,170,Josh Neer,LOSS,KO/TKO,2.0,5:00,Welterweight
Keith Wisniewski,170,Nick Thompson,LOSS,Decision,3.0,5:00,Welterweight
Keith Wisniewski,170,Shinya Aoki,LOSS,Submission,1.0,2:22,Welterweight
Jason Witt,170,Josh Quinlan,LOSS,KO/TKO,1.0,2:09,Welterweight
Jason Witt,170,Phil Rowe,LOSS,KO/TKO,2.0,2:15,Welterweight
Jason Witt,170,Bryan Barberena,WIN,Decision,3.0,5:00,Welterweight
Jason Witt,170,Matthew Semelsberger,LOSS,KO/TKO,1.0,0:16,Welterweight
Jason Witt,170,Cole Williams,WIN,Submission,2.0,2:09,Welterweight
Jason Witt,170,Takashi Sato,LOSS,KO/TKO,1.0,0:48,Welterweight
Travis Wiuff,205,Muhammed Lawal,LOSS,KO/TKO,1.0,2:11,Light Heavyweight
Travis Wiuff,205,James Lee,LOSS,Submission,1.0,0:39,Light Heavyweight
Travis Wiuff,205,Renato Sobral,LOSS,Submission,2.0,0:24,Light Heavyweight
Travis Wiuff,205,Vladimir Matyushenko,LOSS,KO/TKO,1.0,4:10,Light Heavyweight
Ray Wizard,--,Patrick Smith,LOSS,Submission,1.0,0:58,Unknown
Karolina Wojcik,115,Sandra Lavado,WIN,Decision,3.0,5:00,Strawweight
Danyelle Wolf,145,Norma Dumont,LOSS,Decision,3.0,5:00,Featherweight
Danyelle Wolf,145,Taneisha Tennant,WIN,Decision,3.0,5:00,Featherweight
Brandon Wolff,170,Yoshiyuki Yoshida,LOSS,Submission,1.0,2:24,Welterweight
Brandon Wolff,170,Ben Saunders,LOSS,KO/TKO,1.0,1:49,Welterweight
Joanne Wood,125,Luana Carolina,WIN,Decision,3.0,5:00,Flyweight
Joanne Wood,125,Alexa Grasso,LOSS,Submission,1.0,3:57,Flyweight
Joanne Wood,125,Taila Santos,LOSS,Submission,1.0,4:49,Flyweight
Joanne Wood,125,Lauren Murphy,LOSS,Decision,3.0,5:00,Flyweight
Joanne Wood,125,Jessica Eye,WIN,Decision,3.0,5:00,Flyweight
Joanne Wood,125,Jennifer Maia,LOSS,Submission,1.0,4:29,Flyweight
Joanne Wood,125,Andrea Lee,WIN,Decision,3.0,5:00,Flyweight
Joanne Wood,125,Katlyn Chookagian,LOSS,Decision,3.0,5:00,Flyweight
Joanne Wood,125,Ariane Lipski,WIN,Decision,3.0,5:00,Flyweight
Joanne Wood,125,Kalindra Faria,WIN,Submission,1.0,4:57,Flyweight
Joanne Wood,125,Cynthia Calvillo,LOSS,Decision,3.0,5:00,Flyweight
Joanne Wood,125,Jessica Andrade,LOSS,Submission,1.0,4:38,Flyweight
Joanne Wood,125,Valerie Letourneau,WIN,KO/TKO,3.0,2:44,Flyweight
Joanne Wood,125,Cortney Casey,WIN,Decision,3.0,5:00,Flyweight
Joanne Wood,125,Maryna Moroz,LOSS,Submission,1.0,1:30,Flyweight
Joanne Wood,125,Seo Hee Ham,WIN,Decision,3.0,5:00,Flyweight
Nathaniel Wood,145,Charles Jourdain,WIN,Decision,3.0,5:00,Featherweight
Nathaniel Wood,145,Charles Rosa,WIN,Decision,3.0,5:00,Featherweight
Nathaniel Wood,145,Casey Kenney,LOSS,Decision,3.0,5:00,Featherweight
Nathaniel Wood,145,John Castaneda,WIN,Decision,3.0,5:00,Featherweight
Nathaniel Wood,145,John Dodson,LOSS,KO/TKO,3.0,0:16,Featherweight
Nathaniel Wood,145,Jose Quinonez,WIN,Submission,2.0,2:46,Featherweight
Nathaniel Wood,145,Andre Ewell,WIN,Submission,3.0,4:12,Featherweight
Nathaniel Wood,145,Johnny Eduardo,WIN,Submission,2.0,2:18,Featherweight
Tyron Woodley,170,Vicente Luque,LOSS,Submission,1.0,3:56,Welterweight
Tyron Woodley,170,Colby Covington,LOSS,KO/TKO,5.0,1:19,Welterweight
Tyron Woodley,170,Gilbert Burns,LOSS,Decision,5.0,5:00,Welterweight
Tyron Woodley,170,Kamaru Usman,LOSS,Decision,5.0,5:00,Welterweight
Tyron Woodley,170,Darren Till,WIN,Submission,2.0,4:19,Welterweight
Tyron Woodley,170,Demian Maia,WIN,Decision,5.0,5:00,Welterweight
Tyron Woodley,170,Stephen Thompson,WIN,Decision,5.0,5:00,Welterweight
Tyron Woodley,170,Robbie Lawler,WIN,KO/TKO,1.0,2:12,Welterweight
Tyron Woodley,170,Kelvin Gastelum,WIN,Decision,3.0,5:00,Welterweight
Tyron Woodley,170,Dong Hyun Kim,WIN,KO/TKO,1.0,1:01,Welterweight
Tyron Woodley,170,Rory MacDonald,LOSS,Decision,3.0,5:00,Welterweight
Tyron Woodley,170,Carlos Condit,WIN,KO/TKO,2.0,2:00,Welterweight
Tyron Woodley,170,Josh Koscheck,WIN,KO/TKO,1.0,4:38,Welterweight
Tyron Woodley,170,Jake Shields,LOSS,Decision,3.0,5:00,Welterweight
Tyron Woodley,170,Jay Hieron,WIN,KO/TKO,1.0,0:36,Welterweight
Tyron Woodley,170,Nate Marquardt,LOSS,KO/TKO,4.0,1:39,Welterweight
Tyron Woodley,170,Jordan Mein,WIN,Decision,3.0,5:00,Welterweight
Tyron Woodley,170,Paul Daley,WIN,Decision,3.0,5:00,Welterweight
Tyron Woodley,170,Tarec Saffiedine,WIN,Decision,3.0,5:00,Welterweight
Tyron Woodley,170,Andre Galvao,WIN,KO/TKO,1.0,1:48,Welterweight
Tyron Woodley,170,Nathan Coy,WIN,Decision,3.0,5:00,Welterweight
Tyron Woodley,170,Rudy Bears,WIN,Submission,1.0,2:52,Welterweight
Tyron Woodley,170,Zach Light,WIN,Submission,2.0,3:38,Welterweight
Tyron Woodley,170,Salvador Woods,WIN,Submission,1.0,4:20,Welterweight
Salvador Woods,170,Michael Chandler,LOSS,Submission,1.0,0:59,Welterweight
Salvador Woods,170,Tyron Woodley,LOSS,Submission,1.0,4:20,Welterweight
Sean Woodson,145,Collin Anglin,WIN,KO/TKO,1.0,4:30,Featherweight
Sean Woodson,145,Youssef Zalal,WIN,Decision,3.0,5:00,Featherweight
Sean Woodson,145,Julian Erosa,LOSS,Submission,3.0,2:44,Featherweight
Sean Woodson,145,Kyle Bochniak,WIN,Decision,3.0,5:00,Featherweight
Sean Woodson,145,Terrance McKinney,WIN,KO/TKO,2.0,1:49,Featherweight
Cal Worsham,230,David Abbott,LOSS,KO/TKO,1.0,2:51,Heavyweight
Cal Worsham,230,Zane Frazier,WIN,KO/TKO,1.0,3:14,Heavyweight
Cal Worsham,230,Paul Varelans,LOSS,KO/TKO,1.0,1:02,Heavyweight
Hunter Worsham,185,Zach Underwood,LOSS,Decision,3.0,5:00,Middleweight
Khama Worthy,155,Jai Herbert,LOSS,KO/TKO,1.0,2:47,Lightweight
Khama Worthy,155,Jamie Mullarkey,LOSS,KO/TKO,1.0,0:46,Lightweight
Khama Worthy,155,Ottman Azaitar,LOSS,KO/TKO,1.0,1:33,Lightweight
Khama Worthy,155,Luis Pena,WIN,Submission,3.0,2:53,Lightweight
Khama Worthy,155,Devonte Smith,WIN,KO/TKO,1.0,4:15,Lightweight
Eric Wray,170,Jason Von Flue,LOSS,Submission,2.0,2:22,Welterweight
Justin Wren,265,Jon Madsen,LOSS,Decision,3.0,5:00,Heavyweight
JW Wright,130,Josh Epps,WIN,Submission,1.0,1:29,Bantamweight
Jordan Wright,205,Zac Pauga,LOSS,Decision,3.0,5:00,Light Heavyweight
Jordan Wright,205,Dusko Todorovic,LOSS,KO/TKO,2.0,3:12,Light Heavyweight
Jordan Wright,205,Marc-Andre Barriault,LOSS,Submission,1.0,2:36,Light Heavyweight
Jordan Wright,205,Bruno Silva,LOSS,KO/TKO,1.0,1:28,Light Heavyweight
Jordan Wright,205,Jamie Pickett,WIN,KO/TKO,1.0,1:04,Light Heavyweight
Jordan Wright,205,Joaquin Buckley,LOSS,KO/TKO,2.0,0:18,Light Heavyweight
Jordan Wright,205,Ike Villanueva,WIN,KO/TKO,1.0,1:31,Light Heavyweight
Marcin Wrzosek,155,Julian Erosa,LOSS,Decision,3.0,5:00,Lightweight
Wu Yanan,135,Lucie Pudilova,LOSS,KO/TKO,2.0,4:04,Bantamweight
Wu Yanan,135,Mayra Bueno Silva,LOSS,Decision,3.0,5:00,Bantamweight
Wu Yanan,135,Joselyne Edwards,LOSS,Decision,3.0,5:00,Bantamweight
Wu Yanan,135,Inoue Mizuki,LOSS,Decision,3.0,5:00,Bantamweight
Wu Yanan,135,Lauren Mueller,WIN,Submission,1.0,4:00,Bantamweight
Wu Yanan,135,Gina Mazany,LOSS,Decision,3.0,5:00,Bantamweight
Wulijiburen,135,Shohei Nose,LOSS,KO/TKO,1.0,1:13,Bantamweight
Wulijiburen,135,Jonathan Martinez,LOSS,Decision,3.0,5:00,Bantamweight
Wulijiburen,135,Marlon Vera,LOSS,KO/TKO,2.0,4:53,Bantamweight
Wulijiburen,135,Rolando Dy,LOSS,Decision,3.0,5:00,Bantamweight
Rubens Xavier,220,Thiago Silva,LOSS,KO/TKO,2.0,4:17,Heavyweight
Xiao Long,135,Cristian Quinonez,LOSS,Decision,3.0,5:00,Bantamweight
Xie Bin,145,JeongYeong Lee,LOSS,Submission,1.0,0:36,Featherweight
Xie Bin,145,Olivier Murad,LOSS,Decision,3.0,5:00,Featherweight
Jamie Yager,185,Rich Attonito,LOSS,KO/TKO,2.0,4:25,Middleweight
Eddie Yagin,145,Mark Hominick,WIN,Decision,3.0,5:00,Featherweight
Eddie Yagin,145,Junior Assuncao,LOSS,Decision,3.0,5:00,Featherweight
Eddie Yagin,145,Vitor Ribeiro,LOSS,Submission,2.0,2:23,Featherweight
Rani Yahya,135,Kyung Ho Kang,WIN,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Ray Rodriguez,WIN,Submission,2.0,3:09,Bantamweight
Rani Yahya,135,Ricky Simon,LOSS,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Luke Sanders,WIN,Submission,1.0,1:31,Bantamweight
Rani Yahya,135,Russell Doane,WIN,Submission,3.0,2:32,Bantamweight
Rani Yahya,135,Henry Briones,WIN,Submission,1.0,2:01,Bantamweight
Rani Yahya,135,Joe Soto,LOSS,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Michinori Tanaka,WIN,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Matthew Lopez,WIN,Submission,3.0,4:19,Bantamweight
Rani Yahya,135,Masanori Kanehara,WIN,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Johnny Bedford,WIN,Submission,2.0,2:04,Bantamweight
Rani Yahya,135,Tom Niinimaki,LOSS,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Josh Clopton,WIN,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Mizuto Hirota,WIN,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Josh Grispi,WIN,Submission,1.0,3:15,Bantamweight
Rani Yahya,135,Chad Mendes,LOSS,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Mike Brown,WIN,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Takeya Mizugaki,LOSS,Decision,3.0,5:00,Bantamweight
Rani Yahya,135,Joseph Benavidez,LOSS,KO/TKO,1.0,1:35,Bantamweight
Rani Yahya,135,John Hosman,WIN,Submission,1.0,2:08,Bantamweight
Rani Yahya,135,Eddie Wineland,WIN,Submission,1.0,1:07,Bantamweight
Rani Yahya,135,Yoshiro Maeda,WIN,Submission,1.0,3:30,Bantamweight
Rani Yahya,135,Chase Beebe,LOSS,Decision,5.0,5:00,Bantamweight
Rani Yahya,135,Mark Hominick,WIN,Submission,1.0,1:19,Bantamweight
Alexander Yakovlev,155,Joel Alvarez,LOSS,Submission,1.0,3:00,Lightweight
Alexander Yakovlev,155,Roosevelt Roberts,LOSS,Decision,3.0,5:00,Lightweight
Alexander Yakovlev,155,Alex Da Silva,WIN,Submission,2.0,3:10,Lightweight
Alexander Yakovlev,155,Zak Cummings,LOSS,Submission,2.0,4:02,Lightweight
Alexander Yakovlev,155,Kamaru Usman,LOSS,Decision,3.0,5:00,Lightweight
Alexander Yakovlev,155,George Sullivan,WIN,KO/TKO,1.0,3:59,Lightweight
Alexander Yakovlev,155,Gray Maynard,WIN,Decision,3.0,5:00,Lightweight
Alexander Yakovlev,155,Nicholas Musoke,LOSS,Decision,3.0,5:00,Lightweight
Alexander Yakovlev,155,Demian Maia,LOSS,Decision,3.0,5:00,Lightweight
Keiichiro Yamamiya,185,Eugene Jackson,LOSS,KO/TKO,3.0,3:12,Middleweight
Kenichi Yamamoto,170,Ikuhisa Minowa,LOSS,KO/TKO,1.0,3:23,Welterweight
Kenichi Yamamoto,170,Alexander Otsuka,LOSS,Decision,3.0,5:00,Welterweight
Kenichi Yamamoto,170,Kevin Randleman,LOSS,KO/TKO,3.0,1:16,Welterweight
Kenichi Yamamoto,170,Pat Miletich,LOSS,Submission,2.0,1:58,Welterweight
Kenichi Yamamoto,170,Katsuhisa Fujii,WIN,Submission,2.0,4:15,Welterweight
Kenichi Yamamoto,170,Daiju Takase,WIN,Decision,3.0,5:00,Welterweight
Yoshihisa Yamamoto,220,Mu Bae Choi,LOSS,Decision,2.0,5:00,Heavyweight
Yoshihisa Yamamoto,220,Mirko Filipovic,LOSS,KO/TKO,1.0,2:12,Heavyweight
Yoshihisa Yamamoto,220,Mark Kerr,WIN,KO/TKO,1.0,0:40,Heavyweight
Yoshihisa Yamamoto,220,Heath Herring,LOSS,Submission,3.0,2:29,Heavyweight
Yoshihisa Yamamoto,220,Alexander Otsuka,WIN,KO/TKO,2.0,5:00,Heavyweight
Yoshihisa Yamamoto,220,Guy Mezger,LOSS,Decision,3.0,5:00,Heavyweight
Yoshihisa Yamamoto,220,Bob Sapp,LOSS,KO/TKO,1.0,2:44,Heavyweight
Yoshihisa Yamamoto,220,Jan Nortje,WIN,Submission,1.0,1:43,Heavyweight
Yoshihisa Yamamoto,220,Assuerio Silva,LOSS,KO/TKO,1.0,0:11,Heavyweight
Atsushi Yamamoto,139,Hideo Tokoro,LOSS,Decision,2.0,5:00,Featherweight
Atsushi Yamamoto,139,Yusaku Nakamura,WIN,KO/TKO,1.0,8:43,Featherweight
Atsushi Yamamoto,139,Masakazu Imanari,LOSS,Decision,2.0,5:00,Featherweight
Atsushi Yamamoto,139,Hideo Tokoro,WIN,Decision,2.0,5:00,Featherweight
Norifumi Yamamoto,135,Vaughan Lee,LOSS,Submission,1.0,4:29,Bantamweight
Norifumi Yamamoto,135,Darren Uyenoyama,LOSS,Decision,3.0,5:00,Bantamweight
Norifumi Yamamoto,135,Demetrious Johnson,LOSS,Decision,3.0,5:00,Bantamweight
Norifumi Yamamoto,135,Federico Lopez,WIN,KO/TKO,1.0,1:41,Bantamweight
Norifumi Yamamoto,135,Masanori Kanehara,LOSS,Decision,3.0,5:00,Bantamweight
Norifumi Yamamoto,135,Joe Warren,LOSS,Decision,2.0,5:00,Bantamweight
Hiroko Yamanaka,135,Germaine de Randamie,LOSS,Decision,3.0,5:00,Bantamweight
Takeshi Yamazaki,139,Hideo Tokoro,LOSS,Decision,2.0,5:00,Featherweight
Takeshi Yamazaki,139,Shoji Maruyama,WIN,Decision,2.0,5:00,Featherweight
Yan Xiaonan,115,Mackenzie Dern,WIN,Decision,5.0,5:00,Strawweight
Yan Xiaonan,115,Marina Rodriguez,LOSS,Decision,3.0,5:00,Strawweight
Yan Xiaonan,115,Carla Esparza,LOSS,KO/TKO,2.0,2:58,Strawweight
Yan Xiaonan,115,Claudia Gadelha,WIN,Decision,3.0,5:00,Strawweight
Yan Xiaonan,115,Karolina Kowalkiewicz,WIN,Decision,3.0,5:00,Strawweight
Yan Xiaonan,115,Angela Hill,WIN,Decision,3.0,5:00,Strawweight
Yan Xiaonan,115,Syuri Kondo,WIN,Decision,3.0,5:00,Strawweight
Yan Xiaonan,115,Viviane Pereira,WIN,Decision,3.0,5:00,Strawweight
Yan Xiaonan,115,Kailin Curran,WIN,Decision,3.0,5:00,Strawweight
Petr Yan,135,Merab Dvalishvili,LOSS,Decision,5.0,5:00,Bantamweight
Petr Yan,135,Sean O'Malley,LOSS,Decision,3.0,5:00,Bantamweight
Petr Yan,135,Aljamain Sterling,LOSS,Decision,5.0,5:00,Bantamweight
Petr Yan,135,Cory Sandhagen,WIN,Decision,5.0,5:00,Bantamweight
Petr Yan,135,Jose Aldo,WIN,KO/TKO,5.0,3:24,Bantamweight
Petr Yan,135,Urijah Faber,WIN,KO/TKO,3.0,0:43,Bantamweight
Petr Yan,135,Jimmie Rivera,WIN,Decision,3.0,5:00,Bantamweight
Petr Yan,135,John Dodson,WIN,Decision,3.0,5:00,Bantamweight
Petr Yan,135,Douglas Silva de Andrade,WIN,KO/TKO,2.0,5:00,Bantamweight
Petr Yan,135,Jin Soo Son,WIN,Decision,3.0,5:00,Bantamweight
Petr Yan,135,Teruto Ishihara,WIN,KO/TKO,1.0,3:28,Bantamweight
Yan Qihui,125,Karine Silva,LOSS,Submission,2.0,1:44,Flyweight
Adam Yandiev,185,Jordan Johnson,LOSS,Submission,2.0,0:42,Middleweight
Adrian Yanez,135,Rob Font,LOSS,KO/TKO,1.0,2:57,Bantamweight
Adrian Yanez,135,Tony Kelley,WIN,KO/TKO,1.0,3:49,Bantamweight
Adrian Yanez,135,Davey Grant,WIN,Decision,3.0,5:00,Bantamweight
Adrian Yanez,135,Randy Costa,WIN,KO/TKO,2.0,2:11,Bantamweight
Adrian Yanez,135,Gustavo Lopez,WIN,KO/TKO,3.0,0:27,Bantamweight
Adrian Yanez,135,Victor Rodriguez,WIN,KO/TKO,1.0,2:46,Bantamweight
Adrian Yanez,135,Brady Huang,WIN,KO/TKO,1.0,0:39,Bantamweight
Dongi Yang,185,Jake Collier,WIN,KO/TKO,2.0,1:50,Middleweight
Dongi Yang,185,Brad Tavares,LOSS,Decision,3.0,5:00,Middleweight
Dongi Yang,185,Court McGee,LOSS,Decision,3.0,5:00,Middleweight
Dongi Yang,185,Rob Kimmons,WIN,KO/TKO,2.0,4:47,Middleweight
Dongi Yang,185,Chris Camozzi,LOSS,Decision,3.0,5:00,Middleweight
Jianping Yang,145,Guangyou Ning,LOSS,Decision,3.0,5:00,Featherweight
Masutatsu Yano,198,Katsuhisa Fujii,LOSS,KO/TKO,2.0,3:12,Light Heavyweight
Emmanuel Yarborough,770,Daiju Takase,LOSS,KO/TKO,2.0,3:22,Unknown
Emmanuel Yarborough,770,Keith Hackney,LOSS,KO/TKO,1.0,1:59,Unknown
Cale Yarbrough,185,Josh Shockman,WIN,KO/TKO,2.0,1:01,Middleweight
Cale Yarbrough,185,Tim Credeur,LOSS,KO/TKO,1.0,1:54,Middleweight
Tadao Yasuda,310,Masaaki Satake,WIN,Decision,3.0,5:00,Unknown
Yoshiaki Yatsu,165,Gary Goodridge,LOSS,KO/TKO,1.0,3:03,Welterweight
Yoshiaki Yatsu,165,Gary Goodridge,LOSS,KO/TKO,1.0,8:58,Welterweight
Chris Yee,185,Scott Graham,LOSS,Submission,2.0,2:37,Middleweight
Yi Zha,145,JeongYeong Lee,LOSS,Decision,3.0,5:00,Featherweight
Yi Zha,145,Koyomi Matsushima,WIN,Decision,3.0,5:00,Featherweight
Yi Zha,145,Keisuke Sasu,WIN,Submission,1.0,2:14,Featherweight
Ashley Yoder,115,Jinh Yu Frey,LOSS,Decision,3.0,5:00,Strawweight
Ashley Yoder,115,Angela Hill,LOSS,Decision,3.0,5:00,Strawweight
Ashley Yoder,115,Miranda Granger,WIN,Decision,3.0,5:00,Strawweight
Ashley Yoder,115,Livinha Souza,LOSS,Decision,3.0,5:00,Strawweight
Ashley Yoder,115,Randa Markos,LOSS,Decision,3.0,5:00,Strawweight
Ashley Yoder,115,Syuri Kondo,WIN,Decision,3.0,5:00,Strawweight
Ashley Yoder,115,Amanda Cooper,WIN,Decision,3.0,5:00,Strawweight
Ashley Yoder,115,Mackenzie Dern,LOSS,Decision,3.0,5:00,Strawweight
Ashley Yoder,115,Angela Hill,LOSS,Decision,3.0,5:00,Strawweight
Ashley Yoder,115,Justine Kish,LOSS,Decision,3.0,5:00,Strawweight
Hirotaka Yokoi,205,Quinton Jackson,LOSS,KO/TKO,1.0,4:05,Light Heavyweight
Hirotaka Yokoi,205,Mario Sperry,LOSS,KO/TKO,1.0,9:08,Light Heavyweight
Hirotaka Yokoi,205,Heath Herring,LOSS,KO/TKO,1.0,1:55,Light Heavyweight
Hirotaka Yokoi,205,Antonio Rodrigo Nogueira,LOSS,Submission,2.0,1:25,Light Heavyweight
Hirotaka Yokoi,205,Jerrel Venetiaan,WIN,Submission,2.0,3:29,Light Heavyweight
Kazunori Yokota,154,Tatsuya Kawajiri,LOSS,Decision,3.0,5:00,Lightweight
Sanghoon Yoo,155,Peter Barrett,LOSS,Decision,3.0,5:00,Lightweight
Dong Sik Yoon,185,Tarec Saffiedine,WIN,Decision,3.0,5:00,Middleweight
Dong Sik Yoon,185,Jesse Taylor,LOSS,Submission,1.0,1:02,Middleweight
Dong Sik Yoon,185,Andrews Nakahara,LOSS,KO/TKO,2.0,0:30,Middleweight
Dong Sik Yoon,185,Gegard Mousasi,LOSS,Decision,2.0,5:00,Middleweight
Dong Sik Yoon,185,Shungo Oyama,WIN,Decision,2.0,5:00,Middleweight
Dong Sik Yoon,185,Murilo Bustamante,LOSS,Decision,2.0,5:00,Middleweight
Dong Sik Yoon,185,Quinton Jackson,LOSS,Decision,3.0,5:00,Middleweight
Dong Sik Yoon,185,Makoto Takimoto,LOSS,Decision,3.0,5:00,Middleweight
Dong Sik Yoon,185,Kazushi Sakuraba,LOSS,KO/TKO,1.0,0:38,Middleweight
Yoshiyuki Yoshida,170,Mike Guymon,LOSS,Decision,3.0,5:00,Welterweight
Yoshiyuki Yoshida,170,Anthony Johnson,LOSS,KO/TKO,1.0,0:41,Welterweight
Yoshiyuki Yoshida,170,Brandon Wolff,WIN,Submission,1.0,2:24,Welterweight
Yoshiyuki Yoshida,170,Josh Koscheck,LOSS,KO/TKO,1.0,2:15,Welterweight
Yoshiyuki Yoshida,170,War Machine,WIN,Submission,1.0,0:56,Welterweight
Hidehiko Yoshida,225,Satoshi Ishii,WIN,Decision,3.0,5:00,Heavyweight
Hidehiko Yoshida,225,Josh Barnett,LOSS,Submission,3.0,3:23,Heavyweight
Hidehiko Yoshida,225,James Thompson,LOSS,KO/TKO,1.0,7:50,Heavyweight
Hidehiko Yoshida,225,Mirko Filipovic,LOSS,KO/TKO,1.0,7:38,Heavyweight
Hidehiko Yoshida,225,Yosuke Nishijima,WIN,Submission,1.0,2:33,Heavyweight
Hidehiko Yoshida,225,Naoya Ogawa,WIN,Submission,1.0,6:04,Heavyweight
Hidehiko Yoshida,225,David Abbott,WIN,Submission,1.0,7:40,Heavyweight
Hidehiko Yoshida,225,Wanderlei Silva,LOSS,Decision,3.0,5:00,Heavyweight
Hidehiko Yoshida,225,Rulon Gardner,LOSS,Decision,3.0,5:00,Heavyweight
Hidehiko Yoshida,225,Mark Hunt,WIN,Submission,1.0,5:25,Heavyweight
Hidehiko Yoshida,225,Wanderlei Silva,LOSS,Decision,2.0,5:00,Heavyweight
Hidehiko Yoshida,225,Kiyoshi Tamura,WIN,Submission,1.0,5:06,Heavyweight
Hidehiko Yoshida,225,Don Frye,WIN,Submission,1.0,5:32,Heavyweight
Kaitlin Young,135,Gina Carano,LOSS,KO/TKO,2.0,3:00,Bantamweight
Artenus Young,205,Chad Cook,WIN,Decision,3.0,3:00,Light Heavyweight
Trenell Young,145,Mark Hominick,LOSS,Submission,2.0,4:25,Featherweight
Trenell Young,145,Chris Lytle,LOSS,KO/TKO,1.0,3:50,Featherweight
Jason Young,145,Robert Peralta,LOSS,KO/TKO,1.0,0:23,Featherweight
Jason Young,145,Eric Wisely,WIN,Decision,3.0,5:00,Featherweight
Jason Young,145,Michihiro Omigawa,LOSS,Decision,3.0,5:00,Featherweight
Jason Young,145,Dustin Poirier,LOSS,Decision,3.0,5:00,Featherweight
Shane Young,145,Blake Bilder,LOSS,Decision,3.0,5:00,Featherweight
Shane Young,145,Omar Morales,LOSS,Decision,3.0,5:00,Featherweight
Shane Young,145,Ludovit Klein,LOSS,KO/TKO,1.0,1:16,Featherweight
Shane Young,145,Austin Arnett,WIN,Decision,3.0,5:00,Featherweight
Shane Young,145,Rolando Dy,WIN,KO/TKO,2.0,4:40,Featherweight
Shane Young,145,Alexander Volkanovski,LOSS,Decision,3.0,5:00,Featherweight
Shanna Young,125,Miranda Maverick,LOSS,Decision,3.0,5:00,Flyweight
Shanna Young,125,Gina Mazany,WIN,KO/TKO,2.0,3:11,Flyweight
Shanna Young,125,Stephanie Egger,LOSS,KO/TKO,2.0,2:22,Flyweight
Shanna Young,125,Macy Chiasson,LOSS,Decision,3.0,5:00,Flyweight
Shanna Young,125,Sarah Alpar,LOSS,Submission,2.0,2:55,Flyweight
Besam Yousef,170,Papy Abedi,LOSS,Decision,3.0,5:00,Welterweight
Besam Yousef,170,Simeon Thoresen,LOSS,Submission,2.0,2:36,Welterweight
Rob Yundt,185,Rob Kimmons,LOSS,Submission,1.0,3:58,Middleweight
Rob Yundt,185,Ricardo Almeida,LOSS,Submission,1.0,1:08,Middleweight
Sodiq Yusuff,145,Don Shainis,WIN,Submission,1.0,0:30,Featherweight
Sodiq Yusuff,145,Alex Caceres,WIN,Decision,3.0,5:00,Featherweight
